stationId,stationLon,stationLat,capacity,charge_speed_station
1148_dc,121.298228,31.130889,16.0,75.0
1149_dc,121.4326309,31.13104575,6.0,60.0
1151_dc,121.642592,31.131222,21.0,35.714285714285715
1157_dc,121.302042,31.132113,8.0,60.0
1158_dc,121.3602074,31.13258526,12.0,120.0
1163_dc,121.456092,31.13334,1.0,45.0
1164_dc,121.374147,31.133451,26.0,69.23076923076923
1165_dc,121.706378,31.133715,2.0,30.0
1166_dc,121.635515,31.133847,2.0,30.0
1167_dc,121.349547,31.133922,1.0,120.0
1169_dc,121.30162,31.134153,80.0,81.0
1171_dc,121.291731,31.134352,4.0,60.0
1173_dc,121.36366,31.134641,18.0,64.44444444444444
1183_dc,121.494029,31.135429,6.0,60.0
1192_dc,121.206416,31.136366,1.0,40.0
1194_dc,121.771317,31.136425,6.0,41.666666666666664
1195_dc,121.083541,31.136524,8.0,60.0
1196_dc,121.408508,31.13676,5.0,30.0
1199_dc,121.360945,31.136928,4.0,60.0
1200_dc,121.360945,31.136928,4.0,60.0
1201_dc,121.403296,31.137001,4.0,210.0
1202_dc,121.438992,31.137559,6.0,60.0
1204_dc,121.112888,31.138071,2.0,40.0
1205_dc,121.38515,31.13811,14.0,102.85714285714286
1210_dc,121.461248,31.138577,10.0,84.0
1211_dc,121.641635,31.138584,1.0,60.0
1212_dc,121.200019,31.13868,28.0,80.0
1213_dc,121.491945,31.138865,2.0,200.0
1220_dc,121.090707,31.139574,17.0,49.411764705882355
1221_dc,121.597929,31.139809,8.0,60.0
1225_dc,121.463452,31.140168,88.0,44.54545454545455
1227_dc,121.50065,31.140413,6.0,60.0
1231_dc,121.455293,31.140652,1.0,6.6
1234_dc,121.575758,31.140884,2.0,204.0
1236_dc,121.086137,31.141009,8.0,60.0
1238_dc,121.357059,31.141283,4.0,210.0
1240_dc,121.232014,31.141472,6.0,3.33
1242_dc,121.5798,31.141677,2.0,204.0
1243_dc,121.230385,31.142014,40.0,3.497
1244_dc,121.289061,31.14215,12.0,7.0
1246_dc,121.683471,31.142375,46.0,75.0
1247_dc,121.564365,31.142409,6.0,3.33
1250_dc,121.61524,31.143715,40.0,48.0
1251_dc,121.393013,31.143865,2.0,45.0
1254_dc,121.16051,31.14448,70.0,57.144
1256_dc,121.330917,31.144978,12.0,16.666666666666668
1258_dc,121.299961,31.145206,6.0,50.0
1262_dc,121.296753,31.146451,14.0,80.0
1273_dc,121.577103,31.147503,1.0,15.0
1274_dc,121.757861,31.147619,2.0,60.0
1275_dc,121.464274,31.14772,3.0,246.66666666666666
1276_dc,121.102517,31.148001,16.0,60.0
1279_dc,121.815096,31.148595,6.0,33.0
1280_dc,121.565015,31.14878,3.0,120.0
1281_dc,121.807855,31.148847,6.0,60.0
1286_dc,121.230045,31.150191,10.0,120.0
1288_dc,121.335305,31.150426,2.0,60.0
1289_dc,121.335934,31.150441,20.0,75.0
1292_dc,121.33636,31.150695,3.0,50.0
1293_dc,121.515549,31.150759,4.0,60.0
1296_dc,121.537533,31.151135,1.0,120.0
1298_dc,121.138132,31.151457,4.0,90.0
1300_dc,121.137546,31.151512,1.0,30.0
1303_dc,121.574233,31.152267,12.0,41.666666666666664
1305_dc,121.757659,31.152423,3.0,50.0
1306_dc,121.347572,31.152523,1.0,45.0
1308_dc,121.336559,31.152769,18.0,80.0
1311_dc,121.118545,31.153356,3.0,45.0
1315_dc,121.11954,31.15418,6.0,50.0
1316_dc,121.124144,31.154559,3.0,50.0
1320_dc,121.565386,31.155472,1.0,20.0
1322_dc,121.359215,31.156107,2.0,18.75
1324_dc,121.434504,31.156408,24.0,3.33
1328_dc,121.232417,31.157167,21.0,50.0
1332_dc,121.133524,31.157611,4.0,75.0
1334_dc,121.572558,31.157698,2.0,60.0
1335_dc,121.735426,31.157762,2.0,30.0
1336_dc,121.418009,31.157763,6.0,50.0
1341_dc,121.193618,31.158377,44.0,76.36363636363636
1342_dc,121.484454,31.158517,10.0,60.0
1343_dc,121.564643,31.158707,6.0,20.0
1344_dc,121.433161,31.15882,60.0,80.0
1346_dc,121.458534,31.158869,34.0,56.470588235294116
1350_dc,121.5719386,31.15935024,6.0,20.0
1352_dc,121.432868,31.159732,8.0,60.0
1357_dc,121.458572,31.16031,8.0,75.0
1358_dc,121.538769,31.160346,2.0,204.0
1360_dc,121.342989,31.160542,1.0,204.0
1364_dc,121.79932,31.16074,4.0,60.0
1366_dc,121.135755,31.161244,30.0,60.0
1368_dc,121.461616,31.161693,56.0,58.57142857142857
1369_dc,121.091289,31.161704,181.0,32.569060773480665
1371_dc,121.478733,31.161857,4.0,180.0
1372_dc,121.507824,31.161885,40.0,84.0
1373_dc,121.153881,31.162406,8.0,90.0
1374_dc,121.317543,31.162599,1.0,120.0
1377_dc,121.789034,31.162972,5.0,54.0
1379_dc,121.6932423,31.16320567,2.0,60.0
1381_dc,121.718181,31.163449,8.0,18.75
1383_dc,121.392695,31.163856,1.0,120.0
1384_dc,121.09027,31.164073,40.0,50.0
1385_dc,121.803285,31.164165,4.0,350.0
1386_dc,121.354991,31.164173,5.0,40.0
1388_dc,121.445109,31.164234,2.0,30.0
1389_dc,121.091009,31.164403,120.0,40.0
1391_dc,121.344779,31.164469,2.0,350.0
1393_dc,121.360992,31.164527,2.0,180.0
1394_dc,121.567,31.164753,44.0,39.20454545454545
1395_dc,121.123893,31.164909,1.0,120.0
1396_dc,121.188064,31.165686,10.0,60.0
1399_dc,121.413007,31.166071,6.0,3.33
1402_dc,121.432251,31.166266,2.0,45.0
1403_dc,121.530724,31.16629,10.0,48.0
1405_dc,121.428611,31.166594,6.0,120.0
1406_dc,121.439524,31.166605,6.0,50.0
1408_dc,121.317725,31.166962,10.0,75.0
1409_dc,121.433028,31.166988,12.0,3.33
1413_dc,121.427931,31.167249,2.0,120.0
1414_dc,121.655855,31.167404,24.0,3.33
1417_dc,121.154254,31.167636,1.0,20.0
1419_dc,121.177176,31.167921,24.0,40.0
1420_dc,121.109481,31.168016,1.0,204.0
1421_dc,121.417222,31.168054,6.0,60.0
1425_dc,121.38909,31.16823,1.0,60.0
1426_dc,121.411693,31.168452,12.0,50.0
1427_dc,121.455245,31.168678,30.0,50.0
1428_dc,121.719219,31.168781,50.0,72.0
1432_dc,121.390826,31.169438,1.0,120.0
1433_dc,121.372391,31.169551,4.0,20.0
1437_dc,121.468883,31.169917,11.0,30.0
1438_dc,121.468883,31.169917,11.0,30.0
1439_dc,121.804907,31.169923,2.0,30.0
1440_dc,121.804907,31.169923,1.0,30.0
1441_dc,121.804907,31.169923,52.0,30.0
1443_dc,121.368903,31.170268,10.0,20.0
1444_dc,121.49368,31.17031,6.0,120.0
1449_dc,121.711452,31.17081,102.0,80.0
1450_dc,121.380132,31.170821,72.0,41.666666666666664
1451_dc,121.380132,31.170821,605.0,11.603305785123966
1453_dc,121.300839,31.170921,5.0,50.0
1454_dc,121.142143,31.170967,10.0,60.0
1458_dc,121.507028,31.171268,2.0,50.0
1462_dc,121.227463,31.171766,17.0,60.0
1468_dc,121.415972,31.172096,2.0,500.0
1471_dc,121.3692539,31.17241205,15.0,180.0
1472_dc,121.171024,31.172565,1.0,500.0
1473_dc,121.3476594,31.17271951,4.0,60.0
1474_dc,121.581784,31.172793,24.0,60.0
1475_dc,121.252728,31.17291,1.0,500.0
1477_dc,121.375946,31.173286,2.0,180.0
1478_dc,121.434495,31.173313,12.0,60.0
1479_dc,121.720285,31.173334,95.0,75.78947368421052
1481_dc,121.3718345,31.17365085,5.0,20.0
1482_dc,121.468381,31.173863,2.0,30.0
1488_dc,121.276268,31.174505,8.0,50.0
1489_dc,121.760409,31.174536,21.0,80.0
1493_dc,121.370816,31.174852,3.0,7.0
1496_dc,121.374439,31.175083,2.0,210.0
1497_dc,121.414841,31.175151,3.0,15.0
1498_dc,121.684495,31.175189,1.0,120.0
1500_dc,121.40032,31.1754,20.0,120.0
1502_dc,121.469529,31.17565,12.0,50.0
1504_dc,121.375875,31.175674,3.0,160.0
1507_dc,121.386719,31.176267,229.0,34.058165938864626
1508_dc,121.477506,31.176305,15.0,15.0
1510_dc,121.375753,31.176349,36.0,3.33
1512_dc,121.375773,31.176422,36.0,3.33
1515_dc,121.480636,31.176484,15.0,30.0
1516_dc,121.702945,31.176512,12.0,60.0
1517_dc,121.372832,31.176555,1.0,45.0
1520_dc,121.579226,31.176664,6.0,20.0
1523_dc,121.410835,31.177011,2.0,50.0
1524_dc,121.376403,31.177025,29.0,50.0
1525_dc,121.441501,31.177028,10.0,120.0
1526_dc,121.37376,31.17717,20.0,60.0
1527_dc,121.746471,31.177287,5.0,50.0
1528_dc,121.702734,31.177366,8.0,60.0
1529_dc,121.606993,31.177632,11.0,7.0
1530_dc,121.600954,31.177657,10.0,7.0
1531_dc,121.432909,31.177832,4.0,7.0
1534_dc,121.379079,31.178224,6.0,50.0
1536_dc,121.2993,31.17867,5.0,30.0
1538_dc,121.501942,31.178691,3.0,50.0
1540_dc,121.259138,31.178751,64.0,40.0
1543_dc,121.108193,31.1789,12.0,20.0
1546_dc,121.52394,31.179306,4.0,180.0
1547_dc,121.3798932,31.17932218,6.0,20.0
1548_dc,121.118995,31.179417,12.0,50.0
1550_dc,121.54057,31.17975,8.0,60.0
1553_dc,121.37914,31.1802,14.0,120.0
1556_dc,121.327118,31.180335,1.0,45.0
1558_dc,121.379875,31.180517,4.0,60.0
1562_dc,121.439867,31.180673,6.0,50.0
1567_dc,121.379447,31.180884,6.0,80.0
1569_dc,121.381458,31.180933,3.0,160.0
1571_dc,121.183297,31.181285,24.0,50.0
1573_dc,121.385795,31.181671,1.0,30.0
1574_dc,121.455118,31.181812,20.0,20.0
1579_dc,121.097149,31.182193,1.0,120.0
1580_dc,121.657633,31.182727,38.0,34.73684210526316
1583_dc,121.363765,31.182957,1.0,204.0
1584_dc,121.609307,31.183173,2.0,20.0
1585_dc,121.301828,31.183289,6.0,60.0
1586_dc,121.36675,31.18338,10.0,120.0
1593_dc,121.394773,31.18392,30.0,75.0
1594_dc,121.464634,31.183922,20.0,120.0
1595_dc,121.579253,31.184068,2.0,30.0
1598_dc,121.607149,31.184162,5.0,42.0
1599_dc,121.609914,31.184208,1.0,15.0
1604_dc,121.509086,31.184584,32.0,60.0
1606_dc,121.384025,31.18474,1.0,30.0
1607_dc,121.259036,31.184777,2.0,204.0
1609_dc,121.793629,31.184972,6.0,15.0
1611_dc,121.451633,31.185126,6.0,50.0
1613_dc,121.697961,31.185158,4.0,70.0
1615_dc,121.087857,31.185324,2.0,30.0
1616_dc,121.126764,31.185352,20.0,60.0
1618_dc,121.433205,31.185565,4.0,60.0
1619_dc,121.538672,31.185711,2.0,120.0
1620_dc,121.420548,31.185716,4.0,60.0
1621_dc,121.420503,31.185883,6.0,60.0
1622_dc,121.420503,31.185883,6.0,120.0
1623_dc,121.2853595,31.18608795,7.0,111.42857142857143
1624_dc,121.349513,31.186348,4.0,20.0
1625_dc,121.421374,31.186468,5.0,120.0
1626_dc,121.106105,31.186583,4.0,30.0
1627_dc,121.757118,31.186697,25.0,34.8
1628_dc,121.425091,31.186772,6.0,50.0
1629_dc,121.407278,31.186891,3.0,7.0
1630_dc,121.640544,31.186922,11.0,50.0
1631_dc,121.388644,31.187014,6.0,50.0
1632_dc,121.507307,31.187041,18.0,3.33
1640_dc,121.2350803,31.18713956,9.0,20.0
1642_dc,121.616615,31.187147,2.0,60.0
1647_dc,121.307612,31.187321,4.0,10.0
1650_dc,121.500703,31.187548,1.0,30.0
1654_dc,121.461554,31.187865,2.0,180.0
1655_dc,121.442401,31.18792,3.0,120.0
1658_dc,121.40305,31.188511,3.0,50.0
1662_dc,121.43412,31.188877,2.0,45.0
1664_dc,121.561101,31.188957,6.0,50.0
1669_dc,121.102877,31.189185,18.0,60.0
1670_dc,121.29217,31.189234,7.0,34.285714285714285
1672_dc,121.434252,31.189476,2.0,180.0
1673_dc,121.4338,31.189562,24.0,41.666666666666664
1675_dc,121.463101,31.189916,6.0,20.0
1676_dc,121.458088,31.19001,4.0,90.0
1677_dc,121.430503,31.190098,2.0,45.0
1678_dc,121.562147,31.190117,3.0,50.0
1679_dc,121.434922,31.190216,6.0,60.0
1680_dc,121.592326,31.190295,3.0,50.0
1681_dc,121.435955,31.190338,24.0,40.0
1684_dc,121.714883,31.190542,12.0,33.333333333333336
1688_dc,121.63216,31.190834,3.0,373.3333333333333
1691_dc,121.620956,31.191011,3.0,15.0
1694_dc,121.609574,31.191684,14.0,7.0
1696_dc,121.53722,31.191759,19.0,41.578947368421055
1698_dc,121.273693,31.191798,6.0,3.33
1700_dc,121.472964,31.191837,3.0,120.0
1702_dc,121.4370429,31.19200913,6.0,180.0
1704_dc,121.609453,31.192217,1.0,7.0
1705_dc,121.326431,31.192323,8.0,75.0
1708_dc,121.348646,31.192536,2.0,60.0
1714_dc,121.439674,31.192948,17.0,20.0
1717_dc,121.683535,31.193182,84.0,80.0
1718_dc,121.334605,31.193398,2.0,30.0
1720_dc,121.43124,31.19347,12.0,120.0
1721_dc,121.499045,31.1937,6.0,50.0
1724_dc,121.283457,31.193858,8.0,60.0
1727_dc,121.444892,31.194211,74.0,40.54054054054054
1728_dc,121.409625,31.19426,24.0,41.666666666666664
1730_dc,121.348264,31.194389,10.0,48.0
1732_dc,121.511504,31.194468,12.0,50.0
1736_dc,121.354181,31.194643,8.0,90.0
1738_dc,121.553398,31.19496,3.0,160.0
1741_dc,121.62342,31.19516,2.0,80.0
1742_dc,121.777452,31.195201,56.0,60.0
1743_dc,121.364529,31.195214,3.0,45.0
1744_dc,121.419593,31.195237,2.0,60.0
1748_dc,121.40838,31.1955,4.0,60.0
1751_dc,121.161363,31.19564,2.0,40.0
1752_dc,121.493145,31.195994,1.0,120.0
1756_dc,121.763914,31.196427,2.0,30.0
1757_dc,121.39375,31.19651,168.0,124.28571428571429
1759_dc,121.379037,31.19667,5.0,48.0
1760_dc,121.27666,31.19677,8.0,120.0
1763_dc,121.436719,31.196958,6.0,60.0
1764_dc,121.477903,31.197407,1.0,40.0
1765_dc,121.308771,31.197484,12.0,31.666666666666668
1766_dc,121.707644,31.197593,4.0,120.0
1767_dc,121.319461,31.197692,2.0,210.0
1768_dc,121.270181,31.197732,6.0,140.0
1769_dc,121.270026,31.197744,6.0,20.0
1770_dc,121.422259,31.197831,2.0,500.0
1771_dc,121.27462,31.197867,14.0,80.0
1772_dc,121.40149,31.19802,3.0,60.0
1773_dc,121.542515,31.19815,4.0,30.0
1775_dc,121.27745,31.19843,8.0,120.0
1776_dc,121.627646,31.198449,6.0,120.0
1777_dc,121.269973,31.19853,10.0,120.0
1780_dc,121.32171,31.198979,2.0,180.0
1781_dc,121.4444,31.19898,6.0,50.0
1783_dc,121.485151,31.199119,36.0,40.0
1784_dc,121.460562,31.199356,2.0,60.0
1785_dc,121.2826,31.199402,6.0,3.33
1786_dc,121.27656,31.199456,5.0,60.0
1787_dc,121.51313,31.199757,24.0,60.0
1788_dc,121.466601,31.19979,2.0,45.0
1789_dc,121.313376,31.199881,108.0,40.0
1790_dc,121.313376,31.199881,52.0,60.0
1791_dc,121.267032,31.199897,12.0,3.33
1796_dc,121.67492,31.200351,1.0,15.0
1797_dc,121.447,31.200352,3.0,50.0
1798_dc,121.430541,31.200424,6.0,3.33
1800_dc,121.607107,31.200455,6.0,50.0
1803_dc,121.305534,31.20071,12.0,120.0
1804_dc,121.611324,31.200742,15.0,64.0
1807_dc,121.51476,31.201027,3.0,50.0
1810_dc,121.312511,31.201389,20.0,30.0
1816_dc,121.274784,31.201635,10.0,48.0
1817_dc,121.487197,31.201719,18.0,30.0
1821_dc,121.271584,31.202218,12.0,3.33
1822_dc,121.346223,31.202235,1.0,40.0
1824_dc,121.513761,31.202271,4.0,30.0
1826_dc,121.406351,31.202393,2.0,204.0
1827_dc,121.356559,31.202446,6.0,30.0
1828_dc,121.48722,31.202469,51.0,51.76470588235294
1834_dc,121.629531,31.202864,1.0,30.0
1835_dc,121.42878,31.203098,6.0,50.0
1838_dc,121.413154,31.203165,1.0,30.0
1840_dc,121.685912,31.203292,1.0,7.5
1841_dc,121.610695,31.203298,1.0,204.0
1842_dc,121.42985,31.20351,2.0,60.0
1844_dc,121.357275,31.203626,3.0,40.0
1846_dc,121.405018,31.203823,4.0,15.0
1847_dc,121.439784,31.203926,2.0,10.0
1848_dc,121.406067,31.203959,8.0,45.0
1849_dc,121.31527,31.204,24.0,60.0
1850_dc,121.163425,31.204124,2.0,30.0
1851_dc,121.625975,31.204328,15.0,50.0
1852_dc,121.546229,31.20433,10.0,56.0
1855_dc,121.544099,31.204747,2.0,160.0
1858_dc,121.31538,31.20489,8.0,120.0
1859_dc,121.272996,31.20528,1.0,30.0
1860_dc,121.40771,31.205281,2.0,60.0
1862_dc,121.272887,31.205333,1.0,6.6
1863_dc,121.394941,31.205402,1.0,204.0
1866_dc,121.24441,31.205675,16.0,37.5
1869_dc,121.26963,31.205957,12.0,3.33
1870_dc,121.427733,31.206009,2.0,180.0
1871_dc,121.196355,31.206053,1.0,204.0
1873_dc,121.198327,31.206158,6.0,60.0
1874_dc,121.603675,31.206268,2.0,20.0
1879_dc,121.711473,31.206784,55.0,50.0
1880_dc,121.562699,31.206818,3.0,50.0
1884_dc,121.419765,31.207332,6.0,50.0
1886_dc,121.523203,31.20788,6.0,3.33
1888_dc,121.428917,31.207914,2.0,30.0
1890_dc,121.407433,31.20842,5.0,20.0
1895_dc,121.31591,31.20873,2.0,60.0
1900_dc,121.368934,31.209019,20.0,60.0
1904_dc,121.6930997,31.20922673,8.0,20.0
1905_dc,121.408435,31.209437,10.0,120.0
1906_dc,121.33596,31.209478,11.0,40.90909090909091
1908_dc,121.623592,31.209767,6.0,3.33
1911_dc,121.416536,31.209865,6.0,50.0
1912_dc,121.518632,31.21001,2.0,45.0
1913_dc,121.627219,31.210042,1.0,500.0
1916_dc,121.33016,31.210289,12.0,60.0
1917_dc,121.313974,31.210389,4.0,90.0
1919_dc,121.409024,31.210674,1.0,45.0
1921_dc,121.777499,31.210784,6.0,60.0
1923_dc,121.606271,31.210933,3.0,45.0
1925_dc,121.438566,31.211065,6.0,7.0
1927_dc,121.4305,31.211274,21.0,50.0
1928_dc,121.571765,31.211492,40.0,28.0
1929_dc,121.413657,31.211635,8.0,60.0
1930_dc,121.639748,31.21164,9.0,33.333333333333336
1931_dc,121.608519,31.211645,2.0,180.0
1932_dc,121.379999,31.211705,1.0,30.0
1933_dc,121.403106,31.21181,6.0,140.0
1934_dc,121.404481,31.211836,3.0,50.0
1936_dc,121.453772,31.211855,1.0,45.0
1937_dc,121.457156,31.212029,2.0,60.0
1942_dc,121.534916,31.212548,3.0,50.0
1943_dc,121.507383,31.212682,48.0,35.416666666666664
1944_dc,121.31999,31.21291,15.0,172.0
1945_dc,121.620844,31.213012,6.0,3.33
1947_dc,121.380666,31.213147,2.0,40.0
1951_dc,121.43793,31.214168,6.0,3.33
1953_dc,121.529124,31.214484,4.0,45.0
1956_dc,121.377432,31.214733,5.0,42.0
1957_dc,121.4564163,31.21485712,9.0,180.0
1958_dc,121.607551,31.214909,3.0,15.0
1959_dc,121.45862,31.214917,2.0,40.0
1960_dc,121.618609,31.214969,2.0,15.0
1963_dc,121.456399,31.215186,5.0,60.0
1965_dc,121.297424,31.215233,1.0,30.0
1966_dc,121.54715,31.215246,2.0,100.0
1968_dc,121.408586,31.215327,15.0,45.0
1969_dc,121.655502,31.215358,8.0,90.0
1971_dc,121.284373,31.215536,4.0,7.0
1974_dc,121.42202,31.21582,8.0,60.0
1975_dc,121.49223,31.215881,6.0,30.0
1981_dc,121.727769,31.2165,4.0,7.0
1982_dc,121.387307,31.216571,1.0,6.6
1986_dc,121.493624,31.217238,2.0,30.0
1987_dc,121.437343,31.217273,2.0,31.875
1989_dc,121.617748,31.217484,4.0,180.0
1991_dc,121.654773,31.217549,6.0,41.666666666666664
1992_dc,121.411006,31.217591,1.0,15.0
1995_dc,121.280245,31.2178,1.0,30.0
1996_dc,121.321894,31.217806,2.0,15.0
1997_dc,121.561544,31.217914,6.0,120.0
2001_dc,121.368835,31.218194,10.0,3.5
2004_dc,121.474266,31.218761,4.0,20.0
2005_dc,121.476542,31.218873,2.0,120.0
2006_dc,121.387282,31.21892,4.0,10.0
2007_dc,121.387282,31.21892,3.0,13.333333333333334
2012_dc,121.391633,31.219552,7.0,47.142857142857146
2013_dc,121.627344,31.219567,6.0,246.66666666666666
2014_dc,121.547038,31.219596,4.0,30.0
2015_dc,121.6879057,31.21988454,1.0,40.0
2016_dc,121.310733,31.219923,3.0,30.0
2017_dc,121.462335,31.21997,1.0,15.0
2019_dc,121.512209,31.220239,2.0,210.0
2022_dc,121.530453,31.220564,4.0,45.0
2024_dc,121.514801,31.220619,16.0,100.0
2026_dc,121.479468,31.220749,2.0,120.0
2029_dc,121.646526,31.221239,7.0,24.642857142857142
2030_dc,121.462531,31.221245,9.0,60.0
2031_dc,121.318077,31.221562,15.0,50.0
2034_dc,121.422505,31.221796,2.0,31.875
2035_dc,121.387028,31.221849,20.0,75.0
2036_dc,121.538813,31.22201,1.0,60.0
2037_dc,121.38188,31.222045,20.0,120.0
2039_dc,121.373736,31.222277,6.0,3.33
2043_dc,121.443656,31.222464,5.0,132.0
2046_dc,121.291701,31.222857,3.0,15.0
2047_dc,121.367213,31.222994,6.0,60.0
2048_dc,121.421846,31.222998,28.0,51.42857142857143
2049_dc,121.460086,31.223072,1.0,60.0
2050_dc,121.542693,31.223211,12.0,200.0
2051_dc,121.366958,31.223373,6.0,60.0
2054_dc,121.442765,31.223468,3.0,50.0
2056_dc,121.453808,31.223704,1.0,15.0
2057_dc,121.519936,31.223764,7.0,57.142857142857146
2060_dc,121.33939,31.223937,1.0,45.0
2064_dc,121.21182,31.22445,8.0,75.0
2067_dc,121.235521,31.2245454,4.0,120.0
2070_dc,121.422291,31.22496,13.0,16.153846153846153
2073_dc,121.54706,31.22501,2.0,120.0
2075_dc,121.422053,31.225212,2.0,20.0
2078_dc,121.39831,31.225625,24.0,50.0
2079_dc,121.551477,31.225657,24.0,50.0
2081_dc,121.398351,31.225802,15.0,45.0
2082_dc,121.49246,31.22586,5.0,60.0
2083_dc,121.313973,31.225904,1.0,120.0
2085_dc,121.279531,31.225934,8.0,30.0
2087_dc,121.218809,31.226045,15.0,50.0
2090_dc,121.533458,31.226334,6.0,60.0
2094_dc,121.354651,31.226523,6.0,120.0
2095_dc,121.309503,31.226542,1.0,45.0
2096_dc,121.436259,31.226552,1.0,7.0
2099_dc,121.363232,31.226856,4.0,7.0
2103_dc,121.72805,31.227204,1.0,180.0
2104_dc,121.566244,31.227239,3.0,50.0
2108_dc,121.404379,31.227322,4.0,60.0
2109_dc,121.485424,31.227326,4.0,75.0
2110_dc,121.388425,31.227379,2.0,120.0
2111_dc,121.388809,31.22746,6.0,50.0
2112_dc,121.23424,31.227674,6.0,140.0
2113_dc,121.730622,31.227685,4.0,180.0
2114_dc,121.2353698,31.22774473,7.0,20.0
2115_dc,121.730949,31.227756,6.0,20.0
2116_dc,121.370407,31.227853,16.0,3.7475
2117_dc,121.461985,31.22803455,6.0,60.0
2118_dc,121.386301,31.228064,2.0,30.0
2119_dc,121.386301,31.228064,13.0,41.53846153846154
2120_dc,121.386301,31.228065,1.0,30.0
2121_dc,121.461308,31.228116,1.0,30.0
2123_dc,121.49223,31.22829,5.0,60.0
2125_dc,121.457501,31.228379,3.0,6.670000000000001
2126_dc,121.427372,31.228402,366.0,18.0
2127_dc,121.372694,31.228415,6.0,3.33
2128_dc,121.254086,31.228421,96.0,61.24979166666666
2131_dc,121.52319,31.22872,2.0,60.0
2132_dc,121.46323,31.228772,16.0,20.0
2133_dc,121.360246,31.228848,29.0,3.4455172413793105
2134_dc,121.427095,31.22893,176.0,22.501136363636363
2135_dc,121.508376,31.229047,2.0,30.0
2136_dc,121.31672,31.22918,56.0,150.0
2138_dc,121.538071,31.229274,2.0,45.0
2139_dc,121.550369,31.22934,4.0,60.0
2140_dc,121.487314,31.229348,6.0,75.0
2141_dc,121.480118,31.22937,2.0,210.0
2143_dc,121.507022,31.22953,18.0,40.0
2144_dc,121.535253,31.229768,7.0,64.28571428571429
2145_dc,121.634922,31.229838,2.0,60.0
2146_dc,121.494424,31.229937,2.0,20.0
2147_dc,121.527304,31.230019,4.0,45.0
2148_dc,121.361356,31.23005,6.0,50.0
2149_dc,121.537633,31.230056,3.0,50.0
2152_dc,121.377847,31.230169,8.0,90.0
2153_dc,121.48021,31.23031,6.0,120.0
2154_dc,121.5383,31.230439,3.0,50.0
2155_dc,121.46964,31.23045,6.0,60.0
2156_dc,121.46964,31.23045,6.0,120.0
2157_dc,121.51841,31.23078,6.0,120.0
2158_dc,121.342892,31.230783,4.0,90.0
2160_dc,121.411907,31.230954,2.0,160.0
2161_dc,121.365937,31.230972,7.0,4.001428571428572
2162_dc,121.515551,31.231091,20.0,7.0
2164_dc,121.325537,31.231401,2.0,500.0
2166_dc,121.558298,31.231462,6.0,66.67
2167_dc,121.567612,31.231479,20.0,40.0
2170_dc,121.472644,31.231706,249.0,21.204979919678713
2171_dc,121.472644,31.231706,2.0,30.0
2173_dc,121.521574,31.232008,2.0,15.0
2175_dc,121.488799,31.232033,2.0,15.0
2176_dc,121.523707,31.232077,1.0,60.0
2180_dc,121.522203,31.233376,3.0,50.0
2181_dc,121.533734,31.233412,2.0,210.0
2183_dc,121.5054245,31.23350817,4.0,20.0
2185_dc,121.56461,31.233591,3.0,50.0
2186_dc,121.53012,31.233664,2.0,60.0
2189_dc,121.453432,31.233845,1.0,60.0
2192_dc,121.524558,31.233959,4.0,37.5
2193_dc,121.460021,31.233959,9.0,20.0
2194_dc,121.468575,31.233997,6.0,60.0
2195_dc,121.505079,31.234014,3.0,120.0
2196_dc,121.331133,31.234038,10.0,7.0
2197_dc,121.6044,31.234136,1.0,20.0
2199_dc,121.528477,31.234425,6.0,50.0
2200_dc,121.544754,31.234542,14.0,60.0
2201_dc,121.4807379,31.23466146,6.0,180.0
2206_dc,121.462189,31.234984,3.0,104.0
2207_dc,121.356253,31.23503,20.0,60.0
2208_dc,121.430576,31.235191,4.0,90.0
2210_dc,121.465526,31.235294,2.0,15.0
2213_dc,121.529438,31.235386,8.0,48.75
2214_dc,121.4816837,31.23553901,6.0,180.0
2215_dc,121.561856,31.23554,15.0,12.664
2216_dc,121.434869,31.235547,4.0,50.0
2218_dc,121.480828,31.2357,2.0,20.0
2220_dc,121.391642,31.23606,1.0,15.0
2221_dc,121.41783,31.236223,1.0,204.0
2223_dc,121.377659,31.236311,8.0,15.0
2224_dc,121.455526,31.236453,2.0,10.0
2225_dc,121.4726662,31.23655962,6.0,180.0
2226_dc,121.491324,31.236569,4.0,30.0
2228_dc,121.560877,31.23678,13.0,55.38461538461539
2229_dc,121.485291,31.236784,4.0,30.0
2230_dc,121.69473,31.23684,1.0,60.0
2231_dc,121.487282,31.236862,241.0,25.062240663900415
2234_dc,121.330207,31.237132,4.0,60.0
2235_dc,121.232913,31.237197,1.0,50.0
2236_dc,121.232521,31.237386,6.0,3.33
2237_dc,121.462713,31.237472,4.0,60.0
2238_dc,121.462702,31.237485,6.0,80.0
2240_dc,121.310064,31.237586,14.0,80.0
2241_dc,121.475112,31.237651,14.0,53.57142857142857
2242_dc,121.440639,31.237726,1.0,20.0
2243_dc,121.484011,31.237744,6.0,60.0
2245_dc,121.528537,31.238086,5.0,48.0
2246_dc,121.38456,31.238153,8.0,70.0
2248_dc,121.483225,31.238295,2.0,210.0
2249_dc,121.483166,31.238331,20.0,30.0
2250_dc,121.711491,31.238347,2.0,60.0
2253_dc,121.611027,31.23855,52.0,30.0
2254_dc,121.691802,31.2386,18.0,73.33333333333333
